gt_match_id,order_id,expected_amount,currency,status,anomaly_flags
GM023740,ORDGM023740,2759.26,INR,pending,
GM023741,ORDGM023741,90.49,INR,pending,
GM023742,ORDGM023742,92.79,INR,pending,
GM023743,ORDGM023743,693.57,INR,pending,
GM023744,ORDGM023744,985.44,INR,pending,
GM023745,ORDGM023745,1604.75,INR,pending,
GM023746,ORDGM023746,240.46,INR,pending,
GM023747,ORDGM023747,1776.75,INR,pending,
GM023748,ORDGM023748,1803.69,INR,pending,
GM023749,ORDGM023749,1596.62,INR,pending,
GM023750,ORDGM023750,1985.23,INR,pending,
GM023752,ORDGM023752,95.21,INR,pending,
GM023753,ORDGM023753,5322.12,INR,pending,
GM023753R,ORDGM023753R,-5354.68,INR,pending,
GM023754,ORDGM023754,5313.55,INR,pending,
GM023755,ORDGM023755,1502.30,INR,pending,
GM023756,ORDGM023756,2314.89,INR,pending,
GM023757,ORDGM023757,4777.93,INR,pending,
GM023758,ORDGM023758,2003.80,INR,pending,
GM023758R,ORDGM023758R,-2074.53,INR,pending,
GM023759,ORDGM023759,4206.07,INR,pending,
GM023760,ORDGM023760,605.88,INR,pending,
GM023761,ORDGM023761,880.51,INR,pending,
GM023762,ORDGM023762,3866.26,INR,pending,
GM023763,ORDGM023763,194.09,INR,pending,
GM023764,ORDGM023764,703.75,INR,pending,
GM023765,ORDGM023765,1312.60,INR,pending,
GM023766,ORDGM023766,5754.35,INR,pending,
GM023767,ORDGM023767,1145.14,INR,pending,
GM023768,ORDGM023768,1052.13,INR,pending,
GM023771,ORDGM023771,115.78,INR,pending,
GM023772,ORDGM023772,2676.11,INR,pending,
GM023773,ORDGM023773,148.07,INR,pending,
GM023774,ORDGM023774,3663.64,INR,pending,
GM023775,ORDGM023775,1890.55,INR,pending,
GM023776,ORDGM023776,1788.19,INR,pending,
GM023777,ORDGM023777,517.11,INR,pending,
GM023778,ORDGM023778,3145.46,INR,pending,
GM023779,ORDGM023779,362.91,INR,pending,
GM023781,ORDGM023781,3510.00,INR,pending,
GM023782,ORDGM023782,718.33,INR,pending,
GM023783,ORDGM023783,2454.77,INR,pending,
GM023784,ORDGM023784,538.93,INR,pending,
GM023785,ORDGM023785,50.40,INR,pending,
GM023786,ORDGM023786,5650.07,INR,pending,
GM023787,ORDGM023787,3055.23,INR,pending,
GM023788,ORDGM023788,5671.33,INR,pending,
GM023789,ORDGM023789,180.62,INR,pending,
GM023790,ORDGM023790,171.02,INR,pending,
GM023791,ORDGM023791,2006.47,INR,pending,
GM023792,ORDGM023792,1583.24,INR,pending,
GM023793,ORDGM023793,2024.16,INR,pending,
GM023793R,ORDGM023793R,-2037.83,INR,pending,
GM023794,ORDGM023794,252.47,INR,pending,
GM023795,ORDGM023795,4608.99,INR,pending,
GM023795R,ORDGM023795R,-4683.18,INR,pending,
GM023796,ORDGM023796,905.13,INR,pending,
GM023797,ORDGM023797,3192.02,INR,pending,
GM023798,ORDGM023798,1922.64,INR,pending,
GM023799,ORDGM023799,352.84,INR,pending,
GM023800,ORDGM023800,2147.56,INR,pending,
GM023800R,ORDGM023800R,-2173.65,INR,pending,
GM023801,ORDGM023801,4032.68,INR,pending,
GM023802,ORDGM023802,1890.81,INR,pending,
GM023803,ORDGM023803,1873.83,INR,pending,
GM023803R,ORDGM023803R,-1900.63,INR,pending,
GM023804,ORDGM023804,1779.63,INR,pending,
GM023805,ORDGM023805,3680.11,INR,pending,
GM023806,ORDGM023806,2969.80,INR,pending,
GM023807,ORDGM023807,1698.32,INR,pending,
GM023808,ORDGM023808,221.99,INR,pending,
GM023809,ORDGM023809,458.77,INR,pending,
GM023810,ORDGM023810,538.92,INR,pending,
GM023811,ORDGM023811,1363.77,INR,pending,
GM023812,ORDGM023812,2689.56,INR,pending,
GM023813,ORDGM023813,2998.20,INR,pending,
GM023814,ORDGM023814,1292.87,INR,pending,
GM023815,ORDGM023815,93.71,INR,pending,
GM023816,ORDGM023816,604.14,INR,pending,
GM023817,ORDGM023817,3709.19,INR,pending,
GM023818,ORDGM023818,498.56,INR,pending,
GM023819,ORDGM023819,4294.22,INR,pending,
GM023821,ORDGM023821,5513.89,INR,pending,
GM023821R,ORDGM023821R,-5579.86,INR,pending,
GM023822,ORDGM023822,1315.76,INR,pending,
GM023823,ORDGM023823,3669.66,INR,pending,
GM023824,ORDGM023824,1874.07,INR,pending,
GM023825,ORDGM023825,4638.79,INR,pending,
GM023826,ORDGM023826,3036.50,INR,pending,
GM023827,ORDGM023827,34.44,INR,pending,
GM023828,ORDGM023828,4764.95,INR,pending,
GM023829,ORDGM023829,116.84,INR,pending,
GM023830,ORDGM023830,1885.03,INR,pending,
GM023831,ORDGM023831,1761.39,INR,pending,
GM023831R,ORDGM023831R,-1806.85,INR,pending,
GM023832,ORDGM023832,655.70,INR,pending,
GM023833,ORDGM023833,950.27,INR,pending,
GM023834,ORDGM023834,80.33,INR,pending,
GM023835,ORDGM023835,1042.73,INR,pending,
GM023836,ORDGM023836,12629.31,INR,pending,
GM023837,ORDGM023837,877.03,INR,pending,
GM023839,ORDGM023839,926.02,INR,pending,
GM023840,ORDGM023840,1211.76,INR,pending,
GM023841,ORDGM023841,1312.71,INR,pending,
GM023842,ORDGM023842,4411.60,INR,pending,
GM023843,ORDGM023843,2789.70,INR,pending,
GM023844,ORDGM023844,3328.45,INR,pending,
GM023845,ORDGM023845,2072.19,INR,pending,
GM023846,ORDGM023846,2507.62,INR,pending,
GM023847,ORDGM023847,1723.69,INR,pending,
GM023848,ORDGM023848,504.84,INR,pending,
GM023849,ORDGM023849,692.98,INR,pending,
GM023850,ORDGM023850,7482.24,INR,pending,
GM023851,ORDGM023851,6356.42,INR,pending,
GM023851R,ORDGM023851R,-6413.05,INR,pending,
GM023852,ORDGM023852,1013.58,INR,pending,
GM023852R,ORDGM023852R,-1029.69,INR,pending,
GM023853,ORDGM023853,2060.95,INR,pending,
GM023854,ORDGM023854,52.35,INR,pending,
GM023854R,ORDGM023854R,-59.50,INR,pending,
GM023855,ORDGM023855,96.76,INR,pending,
GM023856,ORDGM023856,4500.15,INR,pending,
GM023858,ORDGM023858,1473.56,INR,pending,
GM023859,ORDGM023859,235.54,INR,pending,
GM023860,ORDGM023860,874.88,INR,pending,
GM023861,ORDGM023861,1044.97,INR,pending,
GM023863,ORDGM023863,4122.90,INR,pending,
GM023864,ORDGM023864,5997.89,INR,pending,
GM023865,ORDGM023865,5012.19,INR,pending,
GM023866,ORDGM023866,312.45,INR,pending,
GM023867,ORDGM023867,863.32,INR,pending,
GM023868,ORDGM023868,4166.33,INR,pending,
GM023869,ORDGM023869,786.09,INR,pending,
GM023870,ORDGM023870,7641.06,INR,pending,
GM023871,ORDGM023871,215.97,INR,pending,
GM023872,ORDGM023872,3328.82,INR,pending,
GM023873,ORDGM023873,690.79,INR,pending,
GM023874,ORDGM023874,603.18,INR,pending,
GM023875,ORDGM023875,2297.41,INR,pending,
GM023876,ORDGM023876,1060.56,INR,pending,
GM023877,ORDGM023877,1128.49,INR,pending,
GM023878,ORDGM023878,3013.77,INR,pending,
GM023878R,ORDGM023878R,-3044.20,INR,pending,
GM023879,ORDGM023879,4792.31,INR,pending,
GM023880,ORDGM023880,2233.08,INR,pending,
GM023881,ORDGM023881,5125.53,INR,pending,
GM023882,ORDGM023882,7140.06,INR,pending,
GM023883,ORDGM023883,3320.00,INR,pending,
GM023884,ORDGM023884,3218.50,INR,pending,
GM023885,ORDGM023885,534.16,INR,pending,
GM023886,ORDGM023886,1729.36,INR,pending,
GM023887,ORDGM023887,620.13,INR,pending,
GM023888,ORDGM023888,1433.89,INR,pending,
GM023889,ORDGM023889,2220.64,INR,pending,
GM023890,ORDGM023890,19.05,INR,pending,
GM023891,ORDGM023891,1749.49,INR,pending,
GM023892,ORDGM023892,182.31,INR,pending,
GM023893,ORDGM023893,960.40,INR,pending,
GM023894,ORDGM023894,921.90,INR,pending,
GM023895,ORDGM023895,593.94,INR,pending,
GM023896,ORDGM023896,673.12,INR,pending,
GM023896R,ORDGM023896R,-687.99,INR,pending,
GM023897,ORDGM023897,272.13,INR,pending,
GM023898,ORDGM023898,421.47,INR,pending,
GM023899,ORDGM023899,1450.17,INR,pending,
GM023900,ORDGM023900,11648.45,INR,pending,
GM023902,ORDGM023902,1266.90,INR,pending,
GM023903,ORDGM023903,587.35,INR,pending,
GM023904,ORDGM023904,1242.64,INR,pending,
GM023905,ORDGM023905,419.02,INR,pending,
GM023906,ORDGM023906,77.97,INR,pending,
GM023907,ORDGM023907,1152.22,INR,pending,
GM023908,ORDGM023908,1869.29,INR,pending,
GM023909,ORDGM023909,138.36,INR,pending,
GM023910,ORDGM023910,2224.40,INR,pending,
GM023911,ORDGM023911,5234.16,INR,pending,
GM023911R,ORDGM023911R,-5261.44,INR,pending,
GM023913,ORDGM023913,1308.32,INR,pending,
GM023914,ORDGM023914,500.31,INR,pending,
GM023915,ORDGM023915,2689.10,INR,pending,
GM023916,ORDGM023916,1490.31,INR,pending,
GM023917,ORDGM023917,3641.05,INR,pending,
GM023918,ORDGM023918,2625.52,INR,pending,
GM023919,ORDGM023919,108.49,INR,pending,
GM023920,ORDGM023920,2778.68,INR,pending,
GM023921,ORDGM023921,3923.96,INR,pending,
GM023922,ORDGM023922,329.24,INR,pending,
GM023923,ORDGM023923,3554.83,INR,pending,
GM023924,ORDGM023924,1208.99,INR,pending,
GM023925,ORDGM023925,88.92,INR,pending,
GM023926,ORDGM023926,2724.25,INR,pending,
GM023927,ORDGM023927,974.99,INR,pending,
GM023927R,ORDGM023927R,-1025.87,INR,pending,
GM023928,ORDGM023928,194.30,INR,pending,
GM023929,ORDGM023929,1603.52,INR,pending,
GM023930,ORDGM023930,490.80,INR,pending,
GM023931,ORDGM023931,2285.19,INR,pending,
GM023932,ORDGM023932,193.80,INR,pending,
GM023933,ORDGM023933,440.56,INR,pending,
GM023934,ORDGM023934,1327.24,INR,pending,
GM023935,ORDGM023935,3905.49,INR,pending,
GM023936,ORDGM023936,2400.76,INR,pending,
GM023937,ORDGM023937,113.81,INR,pending,
GM023938,ORDGM023938,9589.09,INR,pending,
GM023939,ORDGM023939,761.15,INR,pending,
GM023940,ORDGM023940,845.75,INR,pending,
GM023942,ORDGM023942,732.37,INR,pending,
GM023943,ORDGM023943,5267.63,INR,pending,
GM023944,ORDGM023944,335.56,INR,pending,
GM023945,ORDGM023945,1446.45,INR,pending,
GM023946,ORDGM023946,1210.73,INR,pending,
GM023947,ORDGM023947,162.95,INR,pending,
GM023948,ORDGM023948,1038.13,INR,pending,
GM023949,ORDGM023949,3595.71,INR,pending,
GM023950,ORDGM023950,312.98,INR,pending,
GM023951,ORDGM023951,968.76,INR,pending,
GM023952,ORDGM023952,1218.38,INR,pending,
GM023953,ORDGM023953,3473.42,INR,pending,
GM023954,ORDGM023954,1172.97,INR,pending,
GM023955,ORDGM023955,610.93,INR,pending,
GM023956,ORDGM023956,156.61,INR,pending,
GM023957,ORDGM023957,54.30,INR,pending,
GM023958,ORDGM023958,210.01,INR,pending,
GM023959,ORDGM023959,1369.90,INR,pending,
GM023960,ORDGM023960,1616.62,INR,pending,
GM023961,ORDGM023961,585.36,INR,pending,
GM023961R,ORDGM023961R,-600.35,INR,pending,
GM023962,ORDGM023962,2984.45,INR,pending,
GM023963,ORDGM023963,2116.20,INR,pending,
GM023964,ORDGM023964,5430.08,INR,pending,
GM023965,ORDGM023965,1133.26,INR,pending,
GM023966,ORDGM023966,932.67,INR,pending,
GM023967,ORDGM023967,291.57,INR,pending,
GM023968,ORDGM023968,1647.40,INR,pending,
GM023969,ORDGM023969,36.90,INR,pending,
GM023971,ORDGM023971,3597.96,INR,pending,
GM023972,ORDGM023972,207.72,INR,pending,
GM023973,ORDGM023973,3493.90,INR,pending,
GM023974,ORDGM023974,250.53,INR,pending,
GM023975,ORDGM023975,1460.90,INR,pending,
GM023976,ORDGM023976,1209.50,INR,pending,
GM023976R,ORDGM023976R,-1252.07,INR,pending,
GM023977,ORDGM023977,765.37,INR,pending,
GM023978,ORDGM023978,696.35,INR,pending,
GM023979,ORDGM023979,2733.44,INR,pending,
GM023980,ORDGM023980,2216.33,INR,pending,
GM023981,ORDGM023981,3014.79,INR,pending,
GM023982,ORDGM023982,1035.02,INR,pending,
GM023983,ORDGM023983,939.97,INR,pending,
GM023984,ORDGM023984,1937.92,INR,pending,
GM023985,ORDGM023985,949.73,INR,pending,
GM023986,ORDGM023986,3922.98,INR,pending,
GM023987,ORDGM023987,107.53,INR,pending,
GM023988,ORDGM023988,16.91,INR,pending,
GM023989,ORDGM023989,402.41,INR,pending,
GM023990,ORDGM023990,1320.64,INR,pending,
GM023991,ORDGM023991,258.57,INR,pending,
GM023992,ORDGM023992,1031.45,INR,pending,
GM023993,ORDGM023993,6505.30,INR,pending,
GM023994,ORDGM023994,114.38,INR,pending,
GM023995,ORDGM023995,639.92,INR,pending,
GM023996,ORDGM023996,781.58,INR,pending,
GM023997,ORDGM023997,5132.62,INR,pending,
GM023998,ORDGM023998,1322.28,INR,pending,
GM023999,ORDGM023999,1901.09,INR,pending,
GM024000,ORDGM024000,4015.74,INR,pending,
GM024001,ORDGM024001,1936.76,INR,pending,
GM024002,ORDGM024002,1643.63,INR,pending,
GM024004,ORDGM024004,6591.65,INR,pending,
GM024005,ORDGM024005,336.94,INR,pending,
GM024006,ORDGM024006,2386.45,INR,pending,
GM024007,ORDGM024007,1448.14,INR,pending,
GM024008,ORDGM024008,2663.73,INR,pending,
GM024009,ORDGM024009,1851.60,INR,pending,
GM024010,ORDGM024010,1523.25,INR,pending,
GM024011,ORDGM024011,707.50,INR,pending,
GM024012,ORDGM024012,1887.92,INR,pending,
GM024013,ORDGM024013,983.50,INR,pending,
GM024014,ORDGM024014,1106.56,INR,pending,
GM024015,ORDGM024015,4818.31,INR,pending,
GM024016,ORDGM024016,1998.82,INR,pending,
GM024017,ORDGM024017,425.96,INR,pending,
GM024018,ORDGM024018,1255.09,INR,pending,
GM024019,ORDGM024019,1167.63,INR,pending,
GM024020,ORDGM024020,1505.82,INR,pending,
GM024022,ORDGM024022,1340.17,INR,pending,
GM024023,ORDGM024023,3901.99,INR,pending,
GM024024,ORDGM024024,2218.82,INR,pending,
GM024025,ORDGM024025,2152.14,INR,pending,
GM024026,ORDGM024026,274.42,INR,pending,
GM024027,ORDGM024027,13333.20,INR,pending,
GM024028,ORDGM024028,1468.36,INR,pending,
GM024029,ORDGM024029,1717.73,INR,pending,
GM024030,ORDGM024030,2205.50,INR,pending,
GM024030R,ORDGM024030R,-2245.69,INR,pending,
GM024031,ORDGM024031,3743.77,INR,pending,
GM024032,ORDGM024032,1017.95,INR,pending,
GM024033,ORDGM024033,998.58,INR,pending,
GM024034,ORDGM024034,1521.57,INR,pending,
GM024035,ORDGM024035,1602.59,INR,pending,
GM024036,ORDGM024036,1707.19,INR,pending,
GM024037,ORDGM024037,774.22,INR,pending,
GM024038,ORDGM024038,51.70,INR,pending,
GM024039,ORDGM024039,1342.91,INR,pending,
GM024040,ORDGM024040,635.58,INR,pending,
GM024040R,ORDGM024040R,-643.21,INR,pending,
GM024041,ORDGM024041,3296.05,INR,pending,
GM024043,ORDGM024043,2546.04,INR,pending,
GM024044,ORDGM024044,709.85,INR,pending,
GM024046,ORDGM024046,1607.05,INR,pending,
GM024047,ORDGM024047,11989.48,INR,pending,
GM024048,ORDGM024048,409.44,INR,pending,
GM024049,ORDGM024049,520.66,INR,pending,
GM024050,ORDGM024050,2573.78,INR,pending,
GM024051,ORDGM024051,3049.13,INR,pending,
GM024052,ORDGM024052,934.78,INR,pending,
GM024052R,ORDGM024052R,-956.79,INR,pending,
GM024053,ORDGM024053,4397.72,INR,pending,
GM024054,ORDGM024054,1153.99,INR,pending,
GM024054R,ORDGM024054R,-1159.26,INR,pending,
GM024055,ORDGM024055,2051.61,INR,pending,
GM024056,ORDGM024056,47.00,INR,pending,
GM024057,ORDGM024057,1521.18,INR,pending,
GM024058,ORDGM024058,732.65,INR,pending,
GM024059,ORDGM024059,1576.81,INR,pending,
GM024060,ORDGM024060,1707.42,INR,pending,
GM024061,ORDGM024061,881.44,INR,pending,
GM024062,ORDGM024062,2079.48,INR,pending,
GM024063,ORDGM024063,7427.48,INR,pending,
GM024064,ORDGM024064,1894.43,INR,pending,
GM024065,ORDGM024065,425.37,INR,pending,
GM024066,ORDGM024066,122.43,INR,pending,
GM024067,ORDGM024067,1204.53,INR,pending,
GM024068,ORDGM024068,7479.72,INR,pending,
GM024069,ORDGM024069,6835.51,INR,pending,
GM024070,ORDGM024070,3215.23,INR,pending,
GM024071,ORDGM024071,1961.48,INR,pending,
GM024072,ORDGM024072,245.55,INR,pending,
GM024073,ORDGM024073,1902.48,INR,pending,
GM024074,ORDGM024074,778.70,INR,pending,
GM024075,ORDGM024075,642.68,INR,pending,
GM024075R,ORDGM024075R,-706.81,INR,pending,
GM024076,ORDGM024076,1126.27,INR,pending,
GM024077,ORDGM024077,1402.27,INR,pending,
GM024078,ORDGM024078,6177.72,INR,pending,
GM024079,ORDGM024079,421.38,INR,pending,
GM024080,ORDGM024080,630.09,INR,pending,
GM024081,ORDGM024081,3770.31,INR,pending,
GM024082,ORDGM024082,1011.11,INR,pending,
GM024083,ORDGM024083,482.53,INR,pending,
GM024084,ORDGM024084,4071.40,INR,pending,
GM024085,ORDGM024085,136.40,INR,pending,
GM024086,ORDGM024086,75.96,INR,pending,
GM024087,ORDGM024087,3579.69,INR,pending,
GM024088,ORDGM024088,4704.29,INR,pending,
GM024089,ORDGM024089,330.44,INR,pending,
GM024090,ORDGM024090,2277.97,INR,pending,
GM024091,ORDGM024091,2682.84,INR,pending,
GM024092,ORDGM024092,1801.71,INR,pending,
GM024093,ORDGM024093,1929.55,INR,pending,
GM024095,ORDGM024095,211.18,INR,pending,
GM024096,ORDGM024096,675.86,INR,pending,
GM024097,ORDGM024097,1177.43,INR,pending,
GM024099,ORDGM024099,1211.55,INR,pending,
GM024100,ORDGM024100,2795.37,INR,pending,
GM024101,ORDGM024101,670.89,INR,pending,
GM024101R,ORDGM024101R,-673.07,INR,pending,
GM024102,ORDGM024102,158.38,INR,pending,
GM024103,ORDGM024103,758.72,INR,pending,
GM024104,ORDGM024104,2351.01,INR,pending,
GM024105,ORDGM024105,3910.91,INR,pending,
GM024106,ORDGM024106,3838.14,INR,pending,
GM024107,ORDGM024107,305.36,INR,pending,
GM024108,ORDGM024108,394.01,INR,pending,
GM024109,ORDGM024109,1177.12,INR,pending,
GM024110,ORDGM024110,2341.82,INR,pending,
GM024111,ORDGM024111,1285.57,INR,pending,
GM024112,ORDGM024112,1129.79,INR,pending,
GM024113,ORDGM024113,3606.79,INR,pending,
GM024114,ORDGM024114,1091.60,INR,pending,
GM024116,ORDGM024116,1689.90,INR,pending,
GM024117,ORDGM024117,4609.39,INR,pending,
GM024118,ORDGM024118,2175.85,INR,pending,
GM024119,ORDGM024119,6815.39,INR,pending,
GM024120,ORDGM024120,1313.35,INR,pending,
GM024121,ORDGM024121,54.60,INR,pending,
GM024122,ORDGM024122,302.51,INR,pending,
GM024123,ORDGM024123,2763.51,INR,pending,
GM024124,ORDGM024124,4720.73,INR,pending,
GM024125,ORDGM024125,127.01,INR,pending,
GM024126,ORDGM024126,346.63,INR,pending,
GM024127,ORDGM024127,3534.56,INR,pending,
GM024128,ORDGM024128,3520.11,INR,pending,
GM024129,ORDGM024129,363.41,INR,pending,
GM024130,ORDGM024130,189.39,INR,pending,
GM024131,ORDGM024131,78.45,INR,pending,
GM024132,ORDGM024132,1691.27,INR,pending,
GM024133,ORDGM024133,260.31,INR,pending,
GM024134,ORDGM024134,684.05,INR,pending,
GM024135,ORDGM024135,560.08,INR,pending,
GM024136,ORDGM024136,572.45,INR,pending,
GM024138,ORDGM024138,488.43,INR,pending,
GM024139,ORDGM024139,29.75,INR,pending,
GM024140,ORDGM024140,1907.76,INR,pending,
GM024141,ORDGM024141,223.48,INR,pending,
GM024142,ORDGM024142,79.25,INR,pending,
GM024143,ORDGM024143,1301.45,INR,pending,
GM024144,ORDGM024144,1734.77,INR,pending,
GM024145,ORDGM024145,2081.24,INR,pending,
GM024146,ORDGM024146,83.66,INR,pending,
GM024147,ORDGM024147,2564.64,INR,pending,
GM024148,ORDGM024148,1353.40,INR,pending,
GM024148R,ORDGM024148R,-1377.79,INR,pending,
GM024149,ORDGM024149,1182.74,INR,pending,
GM024150,ORDGM024150,2216.11,INR,pending,
GM024152,ORDGM024152,499.49,INR,pending,
GM024153,ORDGM024153,2065.49,INR,pending,
GM024154,ORDGM024154,4384.74,INR,pending,
GM024155,ORDGM024155,1.58,INR,pending,
GM024156,ORDGM024156,1745.59,INR,pending,
GM024157,ORDGM024157,1241.16,INR,pending,
GM024158,ORDGM024158,1893.65,INR,pending,
GM024159,ORDGM024159,520.17,INR,pending,
GM024160,ORDGM024160,2785.76,INR,pending,
GM024161,ORDGM024161,10.95,INR,pending,
GM024162,ORDGM024162,6190.00,INR,pending,
GM024163,ORDGM024163,393.84,INR,pending,
GM024164,ORDGM024164,673.88,INR,pending,
GM024165,ORDGM024165,2068.63,INR,pending,
GM024166,ORDGM024166,463.78,INR,pending,
GM024167,ORDGM024167,130.04,INR,pending,
GM024168,ORDGM024168,2731.88,INR,pending,
GM024169,ORDGM024169,2418.83,INR,pending,
GM024170,ORDGM024170,870.92,INR,pending,
GM024171,ORDGM024171,943.81,INR,pending,
GM024172,ORDGM024172,1157.33,INR,pending,
GM024173,ORDGM024173,3014.90,INR,pending,
GM024174,ORDGM024174,608.34,INR,pending,
GM024175,ORDGM024175,365.38,INR,pending,
GM024176,ORDGM024176,285.99,INR,pending,
GM024177,ORDGM024177,5813.06,INR,pending,
GM024178,ORDGM024178,2268.60,INR,pending,
GM024179,ORDGM024179,3327.87,INR,pending,
GM024180,ORDGM024180,841.60,INR,pending,
GM024181,ORDGM024181,1871.32,INR,pending,
GM024182,ORDGM024182,521.55,INR,pending,
GM024183,ORDGM024183,1087.93,INR,pending,
GM024185,ORDGM024185,1786.22,INR,pending,
GM024186,ORDGM024186,4534.04,INR,pending,
GM024187,ORDGM024187,985.63,INR,pending,
GM024188,ORDGM024188,822.08,INR,pending,
GM024189,ORDGM024189,3755.12,INR,pending,
GM024190,ORDGM024190,1351.02,INR,pending,
GM024191,ORDGM024191,801.54,INR,pending,
GM024192,ORDGM024192,3431.07,INR,pending,
GM024193,ORDGM024193,845.03,INR,pending,
GM024194,ORDGM024194,4784.62,INR,pending,
GM024195,ORDGM024195,2078.38,INR,pending,
GM024196,ORDGM024196,2619.97,INR,pending,
GM024197,ORDGM024197,377.49,INR,pending,
GM024198,ORDGM024198,5632.17,INR,pending,
GM024199,ORDGM024199,422.91,INR,pending,
GM024200,ORDGM024200,2248.58,INR,pending,
GM024201,ORDGM024201,1162.54,INR,pending,
GM024202,ORDGM024202,41.79,INR,pending,
GM024203,ORDGM024203,4421.54,INR,pending,
GM024204,ORDGM024204,1820.75,INR,pending,
GM024205,ORDGM024205,120.18,INR,pending,
GM024206,ORDGM024206,103.65,INR,pending,
GM024207,ORDGM024207,647.73,INR,pending,
GM024208,ORDGM024208,1082.37,INR,pending,
GM024209,ORDGM024209,2624.52,INR,pending,
GM024210,ORDGM024210,288.41,INR,pending,
GM024211,ORDGM024211,1143.94,INR,pending,
GM024212,ORDGM024212,826.35,INR,pending,
GM024213,ORDGM024213,4662.14,INR,pending,
GM024214,ORDGM024214,2489.99,INR,pending,
GM024215,ORDGM024215,5368.01,INR,pending,
GM024216,ORDGM024216,1239.76,INR,pending,
GM024217,ORDGM024217,1285.78,INR,pending,
GM024218,ORDGM024218,3056.52,INR,pending,
GM024219,ORDGM024219,3118.54,INR,pending,
GM024220,ORDGM024220,46.92,INR,pending,
GM024221,ORDGM024221,960.46,INR,pending,
GM024222,ORDGM024222,5833.74,INR,pending,
GM024223,ORDGM024223,90.85,INR,pending,
GM024224,ORDGM024224,216.70,INR,pending,
GM024225,ORDGM024225,1356.65,INR,pending,
GM024226,ORDGM024226,700.84,INR,pending,
GM024227,ORDGM024227,1899.44,INR,pending,
GM024228,ORDGM024228,1855.02,INR,pending,
GM024230,ORDGM024230,343.39,INR,pending,
GM024231,ORDGM024231,4679.39,INR,pending,
GM024232,ORDGM024232,4963.95,INR,pending,
GM024232R,ORDGM024232R,-5046.49,INR,pending,
GM024233,ORDGM024233,332.37,INR,pending,
GM024234,ORDGM024234,6224.50,INR,pending,
GM024235,ORDGM024235,5835.14,INR,pending,
GM024236,ORDGM024236,609.31,INR,pending,
GM024237,ORDGM024237,3586.72,INR,pending,
GM024238,ORDGM024238,168.65,INR,pending,
GM024239,ORDGM024239,1903.46,INR,pending,
GM024240,ORDGM024240,1791.83,INR,pending,
GM024241,ORDGM024241,254.23,INR,pending,
GM024242,ORDGM024242,3187.83,INR,pending,
GM024243,ORDGM024243,4470.26,INR,pending,
GM024244,ORDGM024244,511.62,INR,pending,
GM024245,ORDGM024245,4645.66,INR,pending,
GM024246,ORDGM024246,168.75,INR,pending,
GM024247,ORDGM024247,43.00,INR,pending,
GM024248,ORDGM024248,986.03,INR,pending,
GM024249,ORDGM024249,431.63,INR,pending,
GM024250,ORDGM024250,1414.78,INR,pending,
GM024251,ORDGM024251,22.57,INR,pending,
GM024252,ORDGM024252,460.28,INR,pending,
